idade,escolaridade,estado_civil,numero_filhos,renda_mensal,valor_emprestimo,taxa_juros_nominal,valor_garantia,PIB_regiao,taxa_desemprego,inflacao_mensal,trimestre_solicitacao,dia_util,renda_idade,divida_renda,taxa_juros_efetiva,score_credito,inadimplente
27,Médio,Divorciado,1,4943.25,6028.55,13.65,46002.45,1270520.86,0.33,0.57,2,0,133.46775,0.20829185650863172,13.727805,433,0
32,Superior,Divorciado,2,3677.47,6943.48,10.2,16142.9,4675994.38,0.66,0.61,1,1,117.67904,1.4072094565902507,10.26222,385,0
38,Pós,Solteiro,1,3346.75,1590.04,12.34,15751.09,,0.44,0.48,1,1,127.1765,7.861062918440899,12.399232,679,0
31,Fundamental,Solteiro,0,4432.35,11918.75,9.73,23356.38,3148729.62,0.6,0.52,3,0,137.40285,1.6846925476472545,9.780596000000001,452,1
38,Médio,Casado,1,4025.44,13269.74,12.25,30443.41,2606080.48,0.17,0.44,3,1,152.96671999999998,4.5079102037610514,12.303899999999999,511,0
39,Pós,Casado,4,9267.2,5857.47,6.61,38318.19,2908017.75,0.46,0.65,4,1,361.42080000000004,1.689873712577941,6.652965,530,0
43,Fundamental,Divorciado,0,10905.0,7119.75,5.74,55944.05,3899045.83,0.41,0.43,4,0,468.91499999999996,1.973823933466574,5.764682,745,0
47,Superior,Divorciado,1,6347.28,17619.84,12.28,15511.88,1110647.4,0.47,0.51,4,1,298.32216,0.9117521122992386,12.342628000000001,531,0
35,Médio,Solteiro,0,4265.68,12092.07,10.22,20019.35,3487619.41,0.2,0.68,4,1,149.29880000000003,1.301623563145076,10.289496,467,0
21,Médio,Solteiro,1,5739.24,12363.32,8.03,8081.36,4343388.42,0.21,0.58,3,0,120.52404,0.3583801814810444,8.076573999999999,597,0
31,Superior,Solteiro,1,7966.62,8777.64,7.0,12127.31,3818471.52,0.33,0.32,1,1,246.96522,2.788624587030308,7.022400000000001,591,0
35,Médio,Solteiro,0,8964.42,8911.97,10.43,19196.83,2470221.3,0.3,0.49,3,1,313.7547,2.0932817514288518,10.481106999999998,626,1
18,Fundamental,Solteiro,1,6136.61,9492.29,8.28,15176.03,1739844.51,0.6,0.52,4,1,110.45897999999998,4.07992756150571,8.323056,709,0
48,Fundamental,Divorciado,0,12290.68,2896.76,15.51,14471.35,3858121.44,0.21,0.39,4,0,589.95264,1.6591033789565914,15.570489,599,1
36,Superior,Divorciado,1,3395.11,6569.95,6.32,13513.06,2449252.76,0.23,0.72,2,0,122.22396,2.065907422555161,6.3655040000000005,406,0
38,Médio,Casado,0,9739.78,9787.39,15.2,33641.07,4198515.81,0.42,0.32,2,0,370.1116400000001,4.721423790911348,15.24864,526,1
48,Pós,Divorciado,0,7499.68,13496.38,5.84,10727.59,1106379.46,0.34,0.59,4,1,359.98464,0.3831883462351821,5.874456,408,0
28,Médio,Solteiro,3,3408.41,12351.82,16.22,46428.57,1045504.76,0.16,0.5,4,1,95.43548,1.7261861381274306,16.301099999999998,389,0
40,Superior,Divorciado,0,5651.13,10342.91,7.77,12680.15,2968154.33,0.12,0.42,2,1,226.04520000000002,1.159889550008204,7.802633999999999,654,0
33,Pós,Divorciado,0,5889.1,7421.42,10.57,47465.07,1466784.19,0.32,0.57,4,1,194.3403,1.9512997418598415,10.630249000000001,554,0
33,Fundamental,Divorciado,0,4513.28,13300.4,5.8,,4301026.06,0.25,0.46,2,1,148.93824,0.4793755740491977,5.82668,536,0
27,nan,Casado,1,4483.86,13250.49,15.2,11576.23,1333651.18,0.33,0.73,3,1,121.06422,1.4170586173515463,15.31096,596,0
51,Pós,Casado,1,1968.65,7012.72,11.64,24372.4,4789942.93,0.21,0.55,4,0,100.40115,2.867824449178346,11.704020000000002,636,1
31,Pós,Divorciado,0,3250.1,7034.71,8.24,21627.88,2127510.25,0.19,0.55,3,0,100.75309999999999,0.7981866368426498,8.28532,667,0
41,Superior,Divorciado,0,4259.8,1204.21,7.25,32775.59,4501108.13,0.48,0.5,4,1,174.6518,1.4824767865136925,7.286249999999999,538,1
18,Médio,Solteiro,1,3485.82,29385.38,7.05,13620.72,2101869.61,0.14,0.35,2,1,62.74476000000001,1.7716355574640796,7.074675,520,0
46,Fundamental,Casado,1,2941.28,11232.09,9.03,18273.58,2634728.23,0.19,0.29,2,0,135.29888000000003,1.9984554476187126,9.056186999999998,592,0
45,Médio,Solteiro,1,9289.64,15104.28,6.69,21569.17,1838571.98,0.35,0.55,1,1,418.0337999999999,1.3744174878481048,6.726795000000001,599,0
35,Fundamental,Solteiro,0,4617.67,20076.9,9.62,28816.51,1196188.28,0.43,0.59,2,1,161.61845000000002,2.030622499022023,9.676758,623,0
32,Médio,Divorciado,0,18034.56,1272.8,14.21,27654.1,3385072.6,0.39,0.4,2,0,577.1059200000001,0.5665724909221036,14.26684,545,0
39,Fundamental,Divorciado,0,5617.54,6708.71,7.54,32702.38,4222442.92,0.26,0.47,2,0,219.08406,3.334595398763872,7.575437999999999,634,0
57,Médio,Divorciado,0,9173.67,6078.54,8.24,41724.0,3919648.43,0.51,0.55,3,1,522.89919,0.5789958665399322,8.28532,561,0
18,Superior,Solteiro,1,4337.82,6394.84,11.95,20709.97,4882101.45,0.18,0.37,2,1,78.08076,2.516207040117084,11.994215,527,0
42,Fundamental,Solteiro,0,3304.35,2970.22,9.75,46062.15,4630486.63,0.12,0.61,1,0,138.7827,1.145113112107049,9.809474999999999,606,0
25,Superior,Solteiro,1,5754.34,19957.22,14.15,20382.85,1557407.59,0.24,0.55,3,1,143.8585,3.7782261127962298,14.227825000000001,774,0
34,Fundamental,Divorciado,0,10692.63,9223.48,14.57,23498.92,3504013.22,0.24,0.5,4,0,363.54942,1.1953686936813577,14.64285,546,0
32,Fundamental,Divorciado,2,4659.0,9040.22,10.17,26385.99,2897816.36,0.07,0.69,3,1,149.088,1.0984650972026508,10.240172999999999,742,0
30,Fundamental,Divorciado,1,6425.74,13419.68,10.06,22671.05,1746749.9,0.14,0.54,2,1,192.77219999999997,0.6375592244250544,10.114324000000002,415,1
34,Médio,Solteiro,0,5736.11,1201.32,11.4,31826.32,4008034.74,0.26,0.55,4,1,195.02774,0.7777751656097445,11.462700000000002,617,0
23,Fundamental,Solteiro,1,4634.11,8136.82,16.26,26260.21,2934124.7,0.08,0.46,1,0,106.58453,0.9200448494305484,16.334796,687,0
45,Superior,Casado,0,4778.61,15348.61,7.16,10491.2,3794007.83,0.2,0.46,1,1,215.03744999999998,0.9567870563669961,7.1929359999999996,499,0
18,Médio,Divorciado,2,2699.75,22599.49,13.89,9544.4,1244295.83,0.14,0.44,3,1,48.5955,1.34314243630566,13.951116,585,0
40,Médio,Solteiro,2,4882.18,10906.51,12.77,25950.37,1453043.48,0.08,0.41,1,0,195.28719999999998,4.23418261747291,12.822357,491,0
31,Fundamental,Casado,0,7273.38,14209.04,8.18,14257.71,2771531.33,0.42,0.6,4,1,225.47478,1.5765288038438166,8.22908,484,0
23,Pós,Solteiro,0,5868.93,13976.66,16.85,27851.34,1076778.13,0.39,0.4,4,1,134.98539000000002,5.85580802003133,16.9174,606,0
37,Médio,Solteiro,0,5489.04,7583.26,10.16,9677.19,1758164.84,0.35,0.53,1,1,203.09448,1.5795387889458543,10.213848,601,0
19,Fundamental,Divorciado,0,7593.19,10235.39,11.78,21073.17,4350522.0,0.03,0.41,3,0,144.27061,2.1139783934196763,11.828297999999998,572,0
35,Superior,Casado,0,5524.57,5532.91,12.65,15315.34,2882867.48,0.33,0.52,1,0,193.35995,2.9368050524239235,12.715780000000002,480,1
20,Pós,Solteiro,1,4955.98,16955.84,11.35,28119.74,3862366.78,0.45,0.5,3,1,99.11959999999999,1.7104902389790404,11.406749999999999,763,0
39,Médio,Casado,0,7639.57,3369.28,16.66,12291.59,1653299.38,0.22,0.41,3,0,297.94322999999997,0.37303616799489187,16.728306,617,0
25,Pós,Casado,1,5334.55,4071.81,9.03,28797.23,2530528.03,0.53,0.55,2,0,133.36375,0.3330271586517601,9.079665,486,0
30,Médio,Divorciado,3,4264.34,3551.44,8.47,37528.73,4275281.15,0.11,0.41,4,0,127.9302,2.68970267474462,8.504727,432,0
37,Pós,Casado,3,6509.14,5783.03,13.88,27652.07,1170713.41,0.19,0.51,2,1,240.83818000000002,1.74975598008414,13.950788000000003,697,0
27,Pós,Divorciado,1,4812.0,4669.13,11.06,25701.55,2263551.66,0.12,0.26,4,0,129.924,1.4351846835047455,11.088756,512,0
34,Superior,Divorciado,3,4150.95,6996.74,10.03,35539.73,3043968.55,0.29,0.57,4,1,141.1323,0.6948548259569126,10.087171,621,0
19,Pós,Divorciado,0,5395.14,8593.79,9.52,33346.54,3488155.0,0.37,0.57,2,1,102.50766000000002,1.7173588061391851,9.574264,515,0
41,Superior,Casado,0,5433.04,14922.98,6.54,8685.49,1587870.75,0.22,0.66,2,1,222.75464,0.7751833879530152,6.583164,679,0
52,Fundamental,Solteiro,2,2534.69,8382.06,9.17,37750.96,4702805.29,0.23,0.57,1,1,131.80388,3.0040137581190036,9.222269,679,0
62,Médio,Divorciado,1,6002.54,6402.86,8.87,47459.08,3949059.26,0.28,0.36,3,1,372.15747999999996,0.22483012268108774,8.901932,622,0
35,Superior,Solteiro,0,14882.0,5482.12,10.8,29463.6,1255023.55,0.09,0.35,1,1,520.87,0.643350088117681,10.837800000000001,603,0
42,Médio,Casado,1,2730.48,18366.63,9.95,11055.24,2782197.86,0.13,0.6,3,1,114.68016,2.5632165277520085,10.009699999999999,417,0
18,Superior,Solteiro,1,3635.33,9412.18,10.65,11867.61,4557834.36,0.5,0.66,4,0,65.43593999999999,5.142008268316159,10.72029,494,0
50,Médio,Solteiro,1,26056.32,16075.31,12.29,7209.94,4600872.38,0.32,0.31,1,1,1302.816,0.2183432929087449,12.328099,601,0
42,Superior,Divorciado,0,3001.06,1598.93,17.62,37135.34,4518079.41,0.12,0.47,1,0,126.04451999999999,2.308129399082734,17.702814,513,0
30,Médio,Divorciado,2,10634.24,4822.68,8.72,42154.52,1475911.58,0.12,0.5,4,1,319.0272,1.0859305865411704,8.7636,692,0
47,Fundamental,Divorciado,1,4284.57,15256.08,13.14,27503.58,3002762.75,0.33,0.46,3,0,201.37479,1.3730438995436183,13.200444,602,0
32,Médio,Casado,1,5095.35,3958.4,12.78,32702.62,2817496.93,0.61,0.51,4,1,163.05120000000002,0.34465562472789163,12.845178,644,0
30,Fundamental,Solteiro,0,4542.8,15794.24,8.92,18853.33,2685501.19,0.6,0.57,1,1,136.28400000000002,6.867431476194308,8.970844,573,0
39,Fundamental,Casado,3,6344.99,2525.72,6.67,28697.93,2518948.21,0.25,0.69,2,1,247.45461,0.30505917408272765,6.716022999999999,446,0
24,Fundamental,Casado,2,1904.83,3484.39,18.49,,4435346.32,0.38,0.55,1,0,45.71592,1.577275904560161,18.591694999999998,535,0
45,Pós,Casado,0,5495.89,6325.19,6.57,25114.08,4167469.62,0.61,0.47,2,1,247.31505,0.653135094642939,6.600879,398,1
24,Médio,Casado,2,3858.3,4043.04,12.88,24727.22,1751973.89,0.49,0.53,2,1,92.59920000000001,9.159634710448177,12.948264000000002,719,0
24,Pós,Divorciado,1,1607.05,4030.51,6.98,30889.0,4132144.47,0.31,0.39,1,1,38.569199999999995,1.3582314140054652,7.0072220000000005,609,0
25,Pós,Solteiro,1,9628.99,18149.88,13.75,13980.51,3716017.55,0.16,0.49,4,0,240.72475,5.078084709039239,13.817374999999998,508,0
42,Médio,Divorciado,1,1387.83,3864.53,14.52,11905.43,1187593.24,0.16,0.53,1,1,58.28885999999999,4.437134798355684,14.596956,544,0
28,Fundamental,Divorciado,1,17837.67,12045.55,8.68,45200.39,1418953.65,0.29,0.48,1,1,499.45475999999996,2.833646689109621,8.721663999999999,367,1
21,Pós,Casado,1,7116.5,14036.84,13.59,37623.0,4794406.22,0.05,0.39,1,0,149.44650000000001,1.3355087336409746,13.643001,706,0
28,Pós,Divorciado,0,2172.0,5339.44,9.94,30320.69,3120552.16,0.2,0.46,3,1,60.816,0.42080234830772584,9.985724,735,0
34,Superior,Solteiro,1,10969.3,3750.93,6.83,22836.98,4992211.67,0.2,0.46,3,0,372.95619999999997,3.880769571983793,6.861418,556,0
23,Médio,Casado,1,3133.08,5368.51,8.93,13336.63,4862410.95,0.47,0.4,4,0,72.06084,0.97844567599035,8.96572,648,0
23,Pós,Divorciado,0,3219.9,23529.42,10.82,27741.5,4074258.73,0.16,0.37,1,1,74.0577,1.9396492115320811,10.860034,507,0
56,Médio,Casado,0,1668.06,22036.61,10.07,13958.81,2289127.64,0.35,0.37,4,1,93.41135999999999,2.4265526688471706,10.107259,596,0
26,Médio,Solteiro,1,2926.68,17972.18,11.02,36953.62,1775138.3,0.3,0.56,4,1,76.09367999999999,3.1349972876716823,11.081712,338,1
31,Pós,Casado,2,3141.01,24888.64,9.12,11748.17,1044518.27,0.06,0.42,3,0,97.37131000000001,0.5777710943410151,9.158304,641,1
31,nan,Divorciado,0,8029.58,12366.7,7.07,22030.78,,0.09,0.42,4,1,248.91697999999997,3.4300096319461915,7.099694,730,0
30,Fundamental,Divorciado,1,9900.26,5806.31,8.9,30433.05,4515814.96,0.34,0.66,3,1,297.0078,1.3824574139458878,8.95874,567,0
41,Pós,Solteiro,0,2334.44,15075.67,7.94,,3852923.05,0.4,0.43,4,1,95.71203999999999,1.8204058945112733,7.9741420000000005,535,0
44,Pós,Solteiro,0,5780.95,19374.65,11.37,35614.1,4389493.08,0.24,0.64,3,0,254.3618,2.198023069115516,11.442768,427,0
31,Pós,Casado,0,1629.2,5027.47,5.36,13817.24,4360887.91,0.55,0.64,3,0,50.5052,3.6726746534805454,5.394304,597,0
22,Superior,Divorciado,0,5794.17,20517.18,14.95,29769.07,,0.09,0.47,4,1,127.47174000000001,1.0728838748079152,15.020264999999998,675,1
47,Superior,Solteiro,1,17984.19,6894.53,11.7,18776.37,3798832.46,0.27,0.54,2,1,845.2569299999999,1.2457298328693869,11.76318,397,0
34,Superior,Solteiro,1,1689.37,3754.74,16.82,23690.63,3246323.7,0.37,0.38,1,1,57.438579999999995,3.2761922356039026,16.883916,502,0
52,Superior,Divorciado,1,2673.65,4526.77,8.58,8658.82,3363616.71,0.07,0.39,3,0,139.02980000000002,0.3207945911565978,8.613462,489,0
18,Pós,Solteiro,2,7603.51,7169.95,12.39,37325.4,3727399.85,0.46,0.57,2,1,136.86318,0.9160514850365076,12.460623000000002,617,0
36,Fundamental,Solteiro,0,8160.96,12281.16,5.67,13360.41,2831830.16,0.29,0.64,2,1,293.79456,0.5745234611360099,5.706288,532,0
54,Médio,Divorciado,0,2794.28,7814.45,8.69,25805.97,3729477.26,0.34,0.56,4,1,150.89112,1.0711685110823708,8.738664,605,0
31,Médio,Solteiro,0,11898.28,11995.53,13.9,43249.6,3374032.43,0.18,0.46,3,1,368.84668000000005,2.5035215172362264,13.96394,572,1
32,Pós,Divorciado,1,3012.88,30745.69,7.07,66495.62,,0.28,0.46,1,0,96.41216,4.260605632876461,7.102522,500,1
37,Fundamental,Divorciado,1,13414.35,1135.99,8.65,32407.71,1449178.82,0.16,0.5,2,1,496.33095000000003,2.4130550854249115,8.693249999999999,518,0
29,Médio,Casado,1,6510.63,10531.98,12.93,29145.79,1876435.46,0.02,0.6,4,1,188.80827,1.2458957331496965,13.007579999999999,577,0
31,Fundamental,Divorciado,0,10537.85,8836.97,9.9,33974.19,4104107.11,0.11,0.45,1,0,326.67335,1.6343803089918527,9.94455,462,0
31,Pós,Solteiro,3,6139.49,6221.87,7.72,17253.9,2029152.97,0.22,0.47,3,1,190.32419,1.4256487007348921,7.756283999999999,800,0
28,nan,Casado,2,7289.41,664.25,12.44,22069.26,4437326.17,0.13,0.56,4,1,204.10348,2.4624928931825076,12.509664,540,0
47,Fundamental,Casado,0,7525.7,5605.59,14.52,33905.75,2147960.1,0.31,0.61,2,1,353.7079,5.659889664912353,14.608571999999999,671,0
39,Médio,Solteiro,1,9768.05,14528.35,14.71,19805.2,3474995.74,0.31,0.48,2,0,380.95394999999996,0.7095942109164127,14.780607999999999,657,0
37,Médio,Casado,1,4818.91,11141.78,15.61,8598.36,4466496.29,0.37,0.45,1,0,178.29967,2.2176396113991514,15.680245,729,0
43,Médio,Solteiro,2,2864.24,15837.18,8.5,40929.97,4390017.91,0.16,0.45,4,1,123.16231999999998,1.4967868621771945,8.53825,603,0
32,Superior,Casado,0,4687.41,8070.1,12.31,31431.31,4340189.68,0.26,0.58,4,1,149.99712,0.36951570262738354,12.381398,495,0
27,Fundamental,Solteiro,2,3292.85,874.19,12.39,12364.43,4286835.11,0.34,0.52,1,1,88.90695,1.720332431006052,12.454428000000002,609,0
28,Fundamental,Divorciado,2,3424.66,3995.74,5.83,12288.95,3749921.76,0.37,0.43,4,1,95.89048,1.94073646169421,5.855069,608,0
35,Médio,Divorciado,2,13264.76,2111.02,9.05,25921.13,3878768.47,0.34,0.68,4,0,464.26660000000004,1.792488282163782,9.11154,462,0
24,Fundamental,Casado,0,7141.2,19150.07,10.56,133239.81,4818490.71,0.35,0.56,4,1,171.3888,0.41356006143226787,10.619136000000001,473,1
29,Médio,Casado,0,6946.84,1192.45,13.5,22690.32,4124926.72,0.19,0.52,4,1,201.45836,0.953004300878158,13.570200000000002,624,0
29,Fundamental,Divorciado,1,9354.25,11913.91,7.58,16581.01,1571239.77,0.41,0.5,4,1,271.27325,2.460646532978309,7.6179,556,0
56,Superior,Solteiro,0,7118.88,31397.39,7.6,8918.23,1933838.6,0.21,0.45,1,1,398.65728,0.7836830851774822,7.634199999999999,581,0
18,Superior,Casado,3,15066.76,993.64,13.65,26357.88,2343447.28,0.41,0.35,3,0,271.20168,0.7024177519559197,13.697775000000002,783,0
33,Pós,Divorciado,1,1398.58,4337.38,15.07,30880.46,1352945.32,0.44,0.59,4,1,46.15314,1.2232818848298799,15.158913,609,0
52,Pós,Casado,2,2701.18,11522.47,9.21,18503.65,4530844.99,0.46,0.44,4,1,140.46135999999998,1.4321752498147655,9.250524,500,1
36,Pós,Divorciado,1,3227.93,3620.05,8.83,20302.25,2673364.23,0.04,0.45,4,0,116.20548,1.5712787994031794,8.869735,612,0
42,Fundamental,Divorciado,1,2152.9,2185.31,8.54,18959.1,2716515.13,0.16,0.48,1,0,90.4218,1.9708134947911304,8.580991999999998,500,0
35,Superior,Divorciado,2,5259.3,4099.76,7.34,13357.17,2632444.34,0.1,0.45,2,1,184.0755,3.7634081818885985,7.373029999999999,491,0
28,Superior,Solteiro,2,5409.76,6552.78,7.57,13584.85,2894366.98,0.66,0.62,1,0,151.47328000000002,1.0584337162532413,7.6169340000000005,516,0
18,Superior,Casado,2,16077.91,6795.37,9.86,5563.52,1790948.34,0.19,0.38,1,1,289.40238,3.4442887142409684,9.897468,586,0
37,Médio,Solteiro,1,8452.97,9048.41,10.34,12850.79,3920542.36,0.07,0.46,2,0,312.7598899999999,0.2464136765791361,10.387564,597,0
27,Fundamental,Solteiro,1,3624.55,18273.3,15.56,26816.63,4521901.42,0.27,0.36,1,0,97.86285000000001,1.3265043155710652,15.616016000000002,244,1
26,Fundamental,Divorciado,1,6611.83,3689.77,10.17,13741.21,3885985.76,0.11,0.42,3,1,171.90758,2.2399713590185963,10.212714,663,0
30,Pós,Solteiro,0,1642.23,18014.32,8.96,27179.13,2092614.52,0.37,0.46,2,0,49.2669,2.998960014943947,9.001216,734,1
52,Médio,Casado,1,5352.68,33021.63,11.31,9335.59,1113904.95,0.25,0.62,2,1,278.33936,2.5719544015570857,11.380122,387,0
59,Médio,Casado,0,5183.69,9599.63,10.43,26541.36,1561885.81,0.14,0.47,4,1,305.83770999999996,2.527066155296771,10.479021,490,0
37,Superior,Divorciado,0,2860.47,16133.55,7.49,16209.68,3702063.42,0.35,0.53,1,0,105.83739,3.0684558045421344,7.5296970000000005,593,0
30,Pós,Divorciado,1,4355.88,18916.5,15.47,15867.52,4045934.87,0.23,0.4,1,0,130.6764,2.1712562416986674,15.531880000000001,556,0
23,Fundamental,Casado,2,3243.72,17834.29,12.52,42358.89,2958749.24,0.06,0.48,3,0,74.60556,4.21374662047211,12.580096,533,0
39,Médio,Casado,2,2808.69,3635.06,7.38,6832.4,1106161.16,0.16,0.49,2,1,109.53891,1.2120217210972106,7.416161999999999,544,0
52,Superior,Divorciado,0,7366.51,20534.66,6.96,29032.17,2940472.36,0.11,0.27,2,1,383.05852,0.3502141368178165,6.978791999999999,577,0
32,Fundamental,Solteiro,1,9139.37,755.38,16.0,32692.06,4548265.84,0.5,0.45,2,1,292.45984000000004,5.605226570265511,16.072,533,0
18,Superior,Casado,2,6674.15,9627.98,7.54,18764.82,1487540.01,0.1,0.64,2,1,120.1347,0.6627012778488316,7.5882559999999994,562,0
41,Fundamental,Divorciado,0,3778.71,6164.34,12.76,10856.33,4633110.81,0.05,0.44,1,0,154.92711,1.783429076099736,12.816144,793,0
44,Superior,Divorciado,0,3302.61,18088.01,17.11,22801.11,4802374.37,0.26,0.62,3,1,145.31484,3.9200335373018764,17.216082,556,0
19,Fundamental,Casado,3,3849.89,6979.62,10.08,17485.1,3653943.73,0.38,0.61,1,1,73.14791,0.6250285942701754,10.141488,557,0
36,Pós,Divorciado,1,4306.99,21652.12,6.79,36936.04,1251050.95,0.42,0.37,4,1,155.05164,3.4937179496261184,6.815123000000001,504,0
39,Fundamental,Casado,1,2912.44,9827.38,7.85,34023.13,2342178.3,0.08,0.45,1,1,113.58516,0.6513546820897341,7.885324999999999,595,0
34,Fundamental,Divorciado,1,9249.22,11329.96,9.76,22026.44,4449858.31,0.32,0.34,1,1,314.47348,1.0317727904866112,9.793184,604,1
27,Fundamental,Divorciado,1,4353.07,7661.49,16.07,12907.96,3877828.65,0.41,0.5,2,0,117.53289,0.49128009335745343,16.15035,486,0
45,Superior,Solteiro,0,7777.02,3526.62,11.52,20736.33,2964837.12,0.41,0.69,4,1,349.96590000000003,0.4254521821298121,11.599488,584,0
30,Médio,Divorciado,0,2121.86,3923.42,19.8,23704.55,1646049.48,0.06,0.64,3,0,63.655800000000006,0.5750547996056133,19.92672,387,1
20,Fundamental,Casado,1,3251.9,996.7,16.46,20585.96,2935552.58,0.35,0.5,3,1,65.038,3.8505790794817885,16.542299999999997,494,1
18,Fundamental,Casado,0,8230.78,3538.76,12.24,19528.64,1372199.65,0.18,0.49,3,1,148.15404,4.129343377022248,12.299976,525,1
47,Pós,Solteiro,1,8300.97,7697.63,11.61,16253.86,3460574.83,0.13,0.71,2,1,390.14558999999997,2.6805697128483126,11.692431000000001,391,0
41,Fundamental,Casado,0,2388.65,10141.85,8.25,11696.84,4116243.14,0.39,0.4,1,1,97.93465,2.8873534918596295,8.283,554,0
35,Pós,Divorciado,1,5894.89,7981.93,14.26,19570.86,3512085.18,0.47,0.56,4,1,206.32115000000002,0.8083177667677871,14.339856000000001,577,0
30,Fundamental,Solteiro,0,5988.45,17299.8,9.79,23566.97,1055535.18,0.1,0.33,2,1,179.65349999999998,1.1796767124439964,9.822307,506,1
29,Superior,Casado,1,3213.36,3150.64,8.68,22895.18,3677598.94,0.39,0.34,1,1,93.18744000000001,2.706277143845258,8.709512,431,0
24,Médio,Divorciado,1,6088.75,6490.76,15.68,21543.33,2944724.89,0.3,0.4,3,0,146.13,0.7720012253851638,15.74272,677,0
30,Médio,Solteiro,1,1904.03,2417.63,6.16,8485.0,2717250.03,0.09,0.45,3,1,57.1209,2.647014248251777,6.18772,623,0
18,Médio,Divorciado,1,2818.23,4936.1,15.02,14809.59,2131437.71,0.29,0.51,1,0,50.72814,0.5507779890973062,15.096602,530,1
27,Superior,Casado,0,7040.08,1055.72,16.72,39991.86,1465383.15,0.06,0.56,2,0,190.08216,2.240163432896252,16.813632,596,1
31,Pós,Casado,0,5002.54,14157.83,10.9,31261.83,3240649.21,0.18,0.4,1,1,155.07873999999998,3.986475804198125,10.9436,500,1
41,Médio,Casado,0,5160.83,1955.12,5.58,20326.15,4333011.16,0.04,0.55,1,0,211.59403,1.981400508712892,5.610690000000001,436,0
34,Superior,Casado,0,4424.67,4408.72,15.02,,4943443.16,0.24,0.73,2,1,150.43878,1.692806301225877,15.129646000000001,499,0
42,Superior,Solteiro,0,6782.77,4966.14,8.49,12603.49,3534505.75,0.12,0.44,1,1,284.87634,3.768825409770703,8.527356,457,0
48,Fundamental,Casado,1,6981.77,5541.77,6.11,12885.59,2246654.66,0.07,0.51,3,1,335.12496,2.7492358956747154,6.141161000000001,571,0
45,nan,Solteiro,0,7902.22,5804.88,13.89,15562.58,2655413.8,0.07,0.56,2,0,355.59990000000005,1.9293294365270084,13.967784000000002,559,0
39,Superior,Solteiro,2,5299.68,15710.38,7.06,18813.4,3894614.51,0.53,0.62,3,1,206.68752,1.4786859677516127,7.103771999999999,539,0
35,Pós,Divorciado,1,3893.07,9377.39,7.9,16826.82,2905842.02,0.38,0.3,1,1,136.25745,0.6700463571676611,7.923699999999999,533,0
25,Médio,Casado,0,3518.5,6122.05,11.34,23584.66,3089405.98,0.13,0.49,4,0,87.9625,1.6815880550264837,11.395565999999999,446,0
42,Médio,Divorciado,0,2606.83,37189.78,12.12,22607.01,1557980.71,0.41,0.71,1,1,109.48686,3.209220792539424,12.206052,567,0
51,Médio,Divorciado,0,3859.63,11466.06,14.16,24462.94,3147536.52,0.35,0.25,1,1,196.84113,0.7523641722047586,14.1954,531,0
38,Fundamental,Divorciado,0,3415.81,7398.25,10.33,8398.53,4886804.16,0.39,0.47,1,1,129.80078,2.2420099122802166,10.378551,515,0
54,Fundamental,Divorciado,0,12848.05,36898.03,9.07,79277.97,2345067.4,0.29,0.57,4,0,693.7946999999999,5.38905321018416,9.121699000000001,536,0
19,nan,Divorciado,0,2622.38,7722.19,5.4,25474.89,1671920.6,0.53,0.43,1,0,49.82522,1.3595281651314493,5.423220000000001,468,0
