potencia_nominal,vazao_refrigerante,nivel_combustivel,temperatura,pressao,vibracao_x,vibracao_y,vibracao_z,fluxo_neutrons,temperatura_externa,umidade,pressao_atmosferica,ultima_manutencao,horas_operacao,falhas_passadas,pressao_temperatura,fluxo_neutrons_potencia,eficiencia_termica,falha
976.51,4962.2,87.64,1000.0,7.586472794298017,-0.314,0.16,-0.428,,25.02,38.34,1020.63,224,4944.0,0,7.586472794298017,984.3220799999999,-48922.42,0
807.18,5032.14,91.9,1000.0,17.896462338072514,0.082,-0.538,-0.565,981.0,21.77,33.93,1022.42,34,4954.0,4,17.896462338072514,791.84358,-48911.06,0
829.8,4998.66,87.5,1000.0,15.74937912100509,0.271,-0.6,-0.181,996.0,25.5,37.36,1003.01,197,5048.0,0,15.74937912100509,826.4807999999999,-48919.23,0
1004.16,5147.11,88.02,1000.0,6.9177860116510725,0.795,-0.076,0.351,962.0,24.29,69.34,989.46,99,5060.0,1,6.9177860116510725,966.0019199999999,-48921.04,0
1187.78,5097.42,83.18,1000.0,30.253905394722207,-0.748,0.169,1.119,980.0,18.97,74.89,995.77,9,5081.0,1,30.253905394722203,1164.0244,-48917.030000000006,1
1077.28,4698.37,91.46,1000.0,6.629200927724461,0.632,0.075,-0.012,1049.0,18.85,70.35,1010.87,143,5025.0,1,6.629200927724462,1130.06672,-48913.600000000006,0
828.37,4728.44,90.93,1000.0,18.230375019961674,-1.034,-0.22,0.144,1058.0,26.04,30.46,1015.48,265,4986.0,0,18.230375019961674,876.4154599999999,-48913.32,0
875.74,4926.06,83.79,1000.0,27.865350615965518,0.453,0.334,0.563,987.0,28.15,61.82,1002.74,104,5105.0,0,27.865350615965518,864.35538,-48913.41,0
1108.53,5365.73,90.83,1000.0,17.055283378565207,0.582,0.115,-0.032,1034.0,22.97,30.78,1016.68,100,5042.0,0,17.055283378565207,1146.22002,-48913.77,0
1136.58,4829.68,99.46,1000.0,15.70312346683288,0.608,-0.585,0.184,1014.0,26.21,33.87,1014.29,278,5042.0,1,15.70312346683288,1152.4921199999999,-48911.270000000004,0
1047.08,4958.36,94.29,1000.0,22.927752394514023,0.284,-1.338,0.411,974.0,21.1,34.35,1007.58,177,5043.0,1,22.927752394514023,1019.85592,-48919.100000000006,0
1057.77,4892.73,89.62,1000.0,8.398964338495155,-0.533,0.261,0.551,976.0,34.36,36.34,1020.08,229,5062.0,0,8.398964338495155,1032.38352,-48909.21,0
811.33,4889.19,98.32,1000.0,8.54554492520847,0.374,-0.128,0.027,988.0,24.91,32.28,999.04,183,5099.0,0,8.54554492520847,801.5940400000001,-48903.4,0
1131.41,5035.65,91.51,1000.0,15.185451754597224,-0.534,-0.555,-0.24,1002.0,15.83,33.82,1014.51,335,4986.0,0,15.185451754597224,1133.67282,-48915.71,0
1115.31,5280.16,82.7,1000.0,21.934077739348467,-0.469,0.813,0.102,987.0,19.86,73.46,1028.57,328,5038.0,2,21.934077739348467,1100.81097,-48913.72,0
903.61,5091.19,90.95,1000.0,14.702277802702403,-0.228,0.807,-0.849,972.0,23.46,59.47,1011.0,123,5041.0,1,14.702277802702405,878.3089200000001,-48913.37,0
1083.47,4839.29,83.62,1000.0,29.14165762861436,-0.183,0.637,0.147,954.0,30.17,87.31,1020.69,97,4989.0,0,29.14165762861436,1033.63038,-48909.57,0
885.94,5550.65,95.35,1000.0,7.532766551742198,0.12,0.113,0.433,982.0,28.26,63.63,1020.36,357,4972.0,1,7.532766551742198,869.9930800000001,-48915.8,0
816.13,5015.71,99.34,1000.0,19.831839635432438,-0.348,-1.582,0.849,945.0,21.7,88.18,1009.4,139,5041.0,1,19.831839635432438,771.24285,-48921.490000000005,0
880.45,4884.56,87.22,1000.0,24.28385572670664,0.165,0.588,0.462,1012.0,17.11,48.02,999.3,155,4977.0,0,24.28385572670664,891.0154,-48918.49,0
871.45,5282.42,88.7,1000.0,11.193596076171847,-0.686,-0.46,-1.283,1006.0,23.85,55.88,1006.94,317,5118.0,0,11.193596076171847,876.6787,-48917.65,0
935.1,4906.19,88.43,1000.0,27.12350669575011,0.019,-0.28,0.696,964.0,21.59,68.24,1016.12,157,5031.0,1,27.12350669575011,901.4364,-48917.79,0
967.38,5332.58,85.71,1000.0,7.128262726917919,-0.136,0.45,0.733,1035.0,23.97,67.25,1023.55,122,4966.0,1,7.128262726917919,1001.2383000000001,-48912.850000000006,0
1003.42,4825.87,95.88,1000.0,26.213891894373575,0.507,1.016,-0.46,1045.0,24.67,30.18,996.86,49,5080.0,1,26.213891894373575,1048.5738999999999,-48913.16,0
990.7,5286.01,92.35,1000.0,22.901750688800067,0.557,0.771,-0.2,1027.0,26.34,60.11,1005.07,338,5018.0,1,22.901750688800067,1017.4489,-48914.83,0
908.27,5040.21,81.28,1000.0,3.924013560654484,-0.085,0.086,0.72,1044.0,24.26,56.52,1013.25,119,5056.0,0,3.924013560654484,948.23388,-48923.27,0
811.67,5258.21,96.78,1000.0,12.875097012010814,-0.98,0.369,0.028,922.0,14.19,42.75,1004.65,200,4970.0,0,12.875097012010814,748.35974,-48914.32,0
1042.04,5380.35,83.74,1000.0,13.01249374729622,-0.737,-0.553,-0.294,1003.0,26.28,73.97,1027.42,130,4982.0,0,13.01249374729622,1045.16612,-48912.75,0
958.3,,99.58,1000.0,3.6329993009148103,0.562,-0.811,-0.376,982.0,27.15,77.08,1011.6,138,5079.0,0,3.6329993009148103,941.0506,-48910.89,0
919.47,5255.15,87.53,1000.0,3.012489210087469,-0.072,0.54,1.317,1028.0,22.08,66.67,1015.69,350,4879.0,0,3.0124892100874687,945.2151600000001,-48923.34,0
1146.78,4718.22,92.33,1000.0,1.072244414083539,0.875,0.161,0.394,1025.0,18.01,54.64,1004.64,20,5007.0,0,1.072244414083539,1175.4495,-48905.04,0
1098.7,4790.56,81.56,1000.0,12.933157926285595,0.448,-0.724,-0.139,1033.0,27.66,50.72,1020.2,111,4957.0,0,12.933157926285595,1134.9571,-48920.49,0
1143.11,4839.32,86.89,1000.0,11.842185600271517,0.128,-0.024,0.714,998.0,23.6,38.69,1003.81,121,5036.0,0,11.842185600271517,1140.8237799999997,-48910.27,0
997.99,5100.73,96.05,1000.0,25.194241191374637,0.064,0.308,-0.045,962.0,20.89,68.23,1017.48,282,5055.0,1,25.194241191374637,960.06638,-48913.700000000004,0
852.37,5006.6,89.54,1000.0,9.70971657028352,-0.574,0.453,0.606,1032.0,25.54,76.17,1029.01,358,5060.0,1,9.70971657028352,879.64584,-48907.560000000005,0
1078.49,4966.57,98.09,1000.0,15.542270555245208,-0.316,0.314,0.291,993.0,30.24,37.69,1021.26,155,5083.0,0,15.542270555245208,1070.94057,-48925.37,0
882.43,5029.25,91.5,1000.0,1.3069952253047648,0.208,-0.182,-0.169,998.0,22.45,52.67,1014.92,123,4994.0,0,1.3069952253047648,880.66514,-48920.48,0
976.49,5118.26,98.57,1000.0,15.655224763542329,,-0.424,0.249,985.0,23.71,55.38,1005.16,219,4911.0,2,15.655224763542329,961.84265,-48912.29,0
826.0,5133.65,99.65,1000.0,23.465048154874584,0.234,0.059,0.269,970.0,23.37,72.88,1005.86,355,5063.0,0,23.465048154874584,801.22,-48914.06,0
1130.12,5218.83,89.08,1000.0,9.928881392149613,,0.401,0.4,1046.0,18.75,35.46,1017.43,0,4989.0,1,9.928881392149613,1182.1055199999998,-48917.01,0
850.38,5364.01,91.3,1000.0,9.209571164353783,,0.453,0.814,983.0,24.53,45.14,1014.43,277,5000.0,0,9.209571164353783,835.92354,-48918.9,0
1161.24,4995.73,96.7,1000.0,14.876335264613688,-0.216,0.79,1.106,1027.0,33.12,68.8,1022.08,310,4915.0,0,14.87633526461369,1192.59348,-48912.35,0
1145.69,4895.78,84.43,1000.0,9.466875433152547,-0.448,0.018,0.206,992.0,16.11,87.85,1012.57,182,4910.0,0,9.466875433152547,1136.52448,-48924.08,0
985.83,5122.71,97.23,1000.0,10.763107764292144,0.417,-0.555,-0.954,933.0,23.84,75.29,1018.35,86,5003.0,1,10.763107764292144,919.77939,-48903.420000000006,0
1097.75,4771.15,91.84,1000.0,8.471868245694566,0.377,0.543,0.438,976.0,29.01,73.68,1014.0,188,5026.0,0,8.471868245694566,1071.404,-48910.5,0
1047.78,4864.26,94.51,1000.0,9.755201384887773,1.094,0.041,-0.13,1023.0,19.17,43.65,1019.48,293,4949.0,1,9.755201384887773,1071.87894,-48917.54,0
1121.23,5199.88,81.6,1000.0,15.998708752758725,0.088,-0.641,-0.846,1043.0,25.94,49.62,1009.94,12,4955.0,0,15.998708752758725,1169.44289,-48912.68,0
972.72,4975.17,95.32,1000.0,23.980624086547728,-0.048,0.312,0.345,999.0,29.39,47.11,998.38,247,4987.0,0,23.980624086547728,971.74728,-48915.67,0
1114.32,4758.36,86.22,1000.0,14.03078235651424,0.234,0.706,0.22,959.0,17.44,74.78,1022.95,0,4910.0,2,14.03078235651424,1068.63288,-48920.54,0
984.98,4702.04,96.1,1000.0,1.5062960282197724,-0.144,0.192,-0.403,971.0,32.73,31.69,1011.63,346,5057.0,0,1.5062960282197724,956.4155800000001,-48916.42,0
1176.39,5009.74,90.18,1000.0,8.302729605087963,-0.443,0.712,-0.593,983.0,24.39,55.06,1026.58,134,5058.0,1,8.302729605087963,1156.39137,-48910.64,0
994.55,5228.38,85.49,1000.0,26.160000014031553,0.044,-0.242,0.698,962.0,22.83,76.35,1014.05,135,5049.0,0,26.160000014031553,956.7570999999999,-48914.75,0
985.05,5225.71,99.06,1000.0,23.293638893533007,0.229,-0.364,0.253,995.0,17.37,38.65,1013.31,335,5030.0,1,23.293638893533007,980.12475,-48917.68,0
1114.03,5022.18,95.3,1000.0,5.25854830600651,0.262,0.427,-0.395,974.0,21.73,86.58,1026.32,342,4859.0,0,5.25854830600651,1085.06522,-48909.63,0
1128.63,5401.78,99.71,1000.0,23.191912773709497,0.222,-0.176,0.331,968.0,16.26,84.54,1006.5,122,5067.0,0,23.191912773709497,1092.51384,-48919.74,0
1021.8,4979.04,87.29,1000.0,27.409562293762196,0.532,0.603,-0.21,,14.48,88.24,1008.65,221,4994.0,0,27.409562293762196,1051.4322,-48917.76,0
871.92,4972.29,92.98,1000.0,9.396378352587172,0.26,0.085,0.272,1062.0,25.83,62.64,1017.39,264,4995.0,1,9.396378352587172,925.9790399999999,-48914.26,0
987.1,4486.51,92.23,1000.0,16.4818159785055,0.135,0.609,0.157,1071.0,25.56,38.74,1004.53,170,5167.0,0,16.4818159785055,1057.1841000000002,-48912.77,0
1187.23,4910.53,93.75,1000.0,13.590865768172971,-0.633,0.316,-1.282,1063.0,16.6,75.8,1030.93,83,4954.0,1,13.590865768172971,1262.02549,-48920.68,0
1101.19,5170.4,80.77,1000.0,9.617037904660402,0.123,-0.45,0.054,963.0,25.96,80.6,1009.85,96,5015.0,0,9.617037904660402,1060.44597,-48910.69,0
1124.47,5312.79,85.83,1000.0,6.11976283530334,-0.085,-0.996,-0.083,1018.0,18.45,34.72,1011.1,155,5018.0,1,6.119762835303339,1144.71046,-48920.26,0
813.13,4833.95,98.19,1000.0,10.14202830870726,-0.561,0.391,-0.37,,25.73,56.62,1026.61,242,4996.0,0,10.14202830870726,798.49366,-48919.38,0
987.14,5092.45,88.48,1000.0,24.317899644545037,,0.283,-0.632,1033.0,27.49,66.31,1013.64,160,5063.0,1,24.317899644545037,1019.71562,-48922.240000000005,0
1058.65,5209.38,99.21,1000.0,19.368730961207156,0.259,-0.509,-0.109,1036.0,14.41,69.97,1004.73,25,5032.0,0,19.368730961207156,1096.7614,-48918.08,0
1132.01,5002.24,84.27,1000.0,9.50442465760706,0.213,0.399,-0.176,1027.0,24.78,59.4,1022.74,160,4935.0,0,9.50442465760706,1162.57427,-48920.32,0
819.71,4543.34,99.95,1000.0,13.360572576450863,0.278,0.695,0.326,1024.0,28.14,32.97,1021.65,12,5051.0,0,13.360572576450863,839.38304,-48915.39,0
1140.98,5049.46,93.95,1000.0,10.82509010319481,0.062,-0.354,-0.073,975.0,19.2,65.47,1001.83,37,5120.0,0,10.82509010319481,1112.4555,-48916.46,0
1019.36,5152.29,95.53,1000.0,11.885121504687065,-0.123,-0.967,0.044,1066.0,23.23,35.51,1006.06,94,4944.0,0,11.885121504687067,1086.63776,-48915.63,0
878.93,4810.52,87.94,1000.0,17.951018651517614,0.885,0.485,0.164,931.0,28.99,34.46,1003.1,83,4964.0,0,17.951018651517614,818.28383,-48913.36,0
926.9,4949.17,98.14,1000.0,13.2738173795279,0.074,0.636,-0.232,1014.0,23.1,35.07,975.99,206,4896.0,1,13.273817379527898,939.8765999999999,-48915.700000000004,0
912.77,4768.9,90.91,1000.0,6.7035986200438185,-1.271,-0.367,-0.498,932.0,30.12,86.72,1034.14,324,4979.0,2,6.7035986200438185,850.70164,-48920.63,0
1012.34,4485.97,93.62,1000.0,8.397194516327096,-1.214,0.387,1.107,1019.0,32.1,71.33,998.91,281,5034.0,0,8.397194516327096,1031.57446,-48920.18,0
820.67,5205.4,81.9,1000.0,13.738334776017266,0.602,0.166,-0.039,991.0,31.83,67.05,1004.72,318,4844.0,1,13.738334776017266,813.28397,-48919.98,0
863.41,4999.25,92.63,1000.0,16.296379630475045,-0.917,-0.055,-0.105,924.0,22.31,74.03,1017.95,262,4921.0,0,16.296379630475045,797.79084,-48922.76,0
1125.08,5319.53,97.58,1000.0,12.634963664357834,-0.272,0.29,0.707,977.0,19.63,44.51,1016.4,209,4946.0,0,12.634963664357834,1099.20316,-48919.68,0
853.04,5171.46,83.57,1000.0,14.7591022003721,-0.608,-0.251,0.944,1009.0,28.02,48.85,1019.58,213,4951.0,0,14.759102200372102,860.71736,-48915.13,0
893.36,4929.16,94.75,1000.0,18.72108917239344,-0.151,-0.551,0.723,1023.0,24.25,84.19,1015.88,110,5051.0,0,18.72108917239344,913.90728,-48915.04,0
981.35,4983.36,80.51,1000.0,13.31810447250337,0.193,0.203,-0.195,974.0,24.44,69.46,1028.28,319,5009.0,1,13.31810447250337,955.8349000000001,-48914.37,0
1006.85,5113.24,98.52,1000.0,29.165724035452456,-0.332,0.134,0.174,931.0,34.61,79.98,1007.21,30,4991.0,2,29.165724035452456,937.37735,-48910.689999999995,0
1105.44,5193.38,99.66,1000.0,7.774328773771343,-0.408,-1.273,0.292,983.0,24.16,86.75,1030.58,57,5006.0,1,7.774328773771343,1086.64752,-48917.46000000001,0
978.93,5064.53,87.08,1000.0,23.820450313663848,0.365,-0.591,1.118,989.0,21.38,57.01,1008.95,21,4966.0,2,23.820450313663848,968.1617699999999,-48919.39,0
1115.95,5221.12,82.14,1000.0,8.001718426675984,1.316,-0.336,0.21,1061.0,8.75,64.89,1000.34,185,5066.0,0,8.001718426675984,1184.02295,-48910.42,0
1047.34,4940.67,93.17,1000.0,13.064025387622582,0.27,0.262,0.232,1064.0,19.5,48.41,1009.17,313,5069.0,0,13.064025387622582,1114.36976,-48917.14,0
845.24,4800.57,80.6,1000.0,11.702256220999157,-0.457,-0.761,-0.507,994.0,23.44,80.21,1018.11,46,5103.0,0,11.702256220999157,840.1685600000001,-48906.94,0
862.53,4987.04,89.65,1000.0,10.246466754712412,,-0.16,-0.628,1021.0,29.48,57.25,1025.66,106,5004.0,1,10.246466754712412,880.64313,-48919.240000000005,0
974.81,,85.44,1000.0,27.206261475450145,0.872,0.969,0.677,969.0,31.93,73.11,1019.84,204,4964.0,0,27.206261475450148,944.59089,-48915.97,0
958.76,4759.69,89.47,1000.0,8.456974838938978,0.532,0.033,0.173,998.0,25.45,63.96,1001.11,141,4960.0,0,8.456974838938978,956.84248,-48914.62,0
1097.42,4732.66,80.37,1000.0,15.89948646719717,-0.772,0.065,0.224,996.0,22.94,61.85,1004.33,304,4956.0,1,15.899486467197171,1093.03032,-48913.530000000006,0
1032.29,,81.03,1000.0,19.150662419070066,0.264,-0.031,0.537,963.0,22.35,39.44,1007.33,65,4999.0,1,19.150662419070066,994.09527,-48914.07,0
955.25,4918.73,80.32,1000.0,7.026168605702934,-0.23,0.491,0.426,975.0,26.79,73.4,1015.63,57,4913.0,0,7.026168605702933,931.36875,-48904.98,0
868.3,4966.83,92.38,1000.0,28.52997813430648,0.026,0.021,0.361,988.0,21.07,33.15,1023.24,6,5009.0,1,28.52997813430648,857.8803999999999,-48920.33,0
890.73,4928.06,91.2,1000.0,13.341315853108027,-0.187,-0.11,0.318,997.0,29.3,76.72,1014.55,52,5099.0,0,13.341315853108027,888.05781,-48915.11,0
1030.2,5304.12,84.66,1000.0,23.52241866440025,0.371,0.076,0.069,,30.82,85.32,996.68,47,5026.0,2,23.52241866440025,985.9014,-48910.61,0
969.38,5252.35,92.93,1000.0,15.662544280115544,-0.176,0.663,0.105,992.0,31.11,77.97,1026.56,51,4962.0,1,15.662544280115544,961.62496,-48913.630000000005,0
1005.97,4752.53,97.68,1000.0,15.357142517242021,0.709,0.201,0.458,941.0,17.7,41.49,1006.69,185,4986.0,0,15.357142517242021,946.6177700000001,-48917.18,0
868.27,4893.44,85.55,1000.0,9.767467852281065,-0.001,0.029,-0.469,947.0,26.73,48.35,1025.69,94,4884.0,0,9.767467852281065,822.2516899999999,-48918.97,0
1065.16,5170.0,96.64,1000.0,18.200416187605327,-0.112,0.589,-0.525,992.0,23.94,42.61,1009.66,174,5089.0,0,18.200416187605327,1056.63872,-48919.23,0
1141.02,5120.39,93.25,1000.0,2.6084021056448283,0.286,-0.261,0.041,1063.0,16.19,43.89,1010.99,14,5016.0,0,2.608402105644828,1212.90426,-48915.67,0
903.18,4991.71,80.68,1000.0,13.512714668447108,0.179,-1.601,0.075,983.0,24.66,78.84,1016.49,328,5047.0,0,13.512714668447108,887.82594,-48914.66,0
996.61,4772.48,87.5,1000.0,2.711096462865114,0.3,0.224,0.362,1019.0,23.05,33.79,1022.05,46,4969.0,0,2.711096462865114,1015.54559,-48922.8,0
1190.21,4863.49,90.16,1000.0,9.081387121540695,-0.067,0.218,-0.111,942.0,22.68,58.16,1034.79,223,4920.0,1,9.081387121540695,1121.17782,-48922.86,0
933.3,4896.65,94.63,1000.0,4.773045316281255,0.667,-0.311,-0.389,1023.0,33.03,65.72,1008.99,193,5015.0,1,4.773045316281255,954.7658999999999,-48916.22,0
1038.02,5055.4,85.74,1000.0,23.36238238452269,0.495,-0.134,0.301,1018.0,17.35,86.96,1011.33,191,4918.0,0,23.36238238452269,1056.70436,-48914.35,0
836.08,5340.75,99.65,1000.0,14.921506474129515,,0.629,0.673,1013.0,24.64,69.14,1004.05,176,4990.0,1,14.921506474129515,846.9490400000001,-48913.72,0
1042.41,4862.62,93.69,1000.0,15.761849090247406,0.411,0.227,0.183,1003.0,25.91,72.28,1004.66,262,4908.0,0,15.761849090247406,1045.5372300000001,-48905.15,0
835.85,4794.79,87.46,1000.0,20.701474146893403,-0.132,0.737,-0.727,1006.0,11.77,62.7,1011.0,231,5089.0,1,20.701474146893403,840.8651,-48911.32,0
1183.69,4978.28,81.94,1000.0,17.23778866588108,0.285,0.134,0.138,985.0,25.28,52.22,1023.01,145,5162.0,1,17.23778866588108,1165.9346500000001,-48917.57,0
1086.27,5206.35,83.63,1000.0,5.462399337123599,0.413,-0.077,-0.966,1026.0,26.11,51.2,1007.33,346,4991.0,0,5.462399337123599,1114.51302,-48920.16,0
1115.26,4710.62,89.75,1000.0,14.705561563306134,0.125,0.354,-0.021,967.0,29.16,72.2,1022.87,189,4984.0,0,14.705561563306134,1078.45642,-48911.44,0
1081.64,5290.73,89.89,1000.0,29.334507028758733,-0.41,0.184,-1.005,1006.0,11.07,52.15,1009.2,225,4967.0,0,29.334507028758733,1088.12984,-48917.55,0
1035.89,4965.59,95.35,1000.0,7.362936696995888,-0.597,0.219,-0.215,1024.0,24.73,70.23,1024.09,264,5030.0,0,7.362936696995888,1060.7513600000002,-48919.64,0
979.97,4853.14,94.52,1000.0,14.749138508527704,0.147,-0.115,0.256,984.0,22.53,62.81,988.33,68,4953.0,0,14.749138508527704,964.29048,-48912.68,0
1143.35,4679.96,84.03,1000.0,13.65930034280915,-0.362,-0.286,-0.143,994.0,26.74,63.32,1006.66,122,4991.0,0,13.65930034280915,1136.4898999999998,-48910.99,0
1182.73,5141.3,91.9,1000.0,10.57471706945511,0.527,-0.267,0.574,1005.0,26.69,49.55,1023.17,76,5078.0,0,10.574717069455112,1188.64365,-48920.74,0
999.61,4965.77,80.41,1000.0,26.38048790456739,-0.754,0.26,0.11,1073.0,26.28,42.01,1017.6,162,5029.0,1,26.38048790456739,1072.58153,-48909.880000000005,0
1172.61,5034.14,87.97,1000.0,9.957542577307528,,0.325,-0.562,981.0,25.63,31.99,1011.74,293,4993.0,0,9.957542577307528,1150.33041,-48916.16,0
1033.33,4819.84,95.28,1000.0,4.704439142304468,0.025,-1.314,0.45,980.0,24.64,45.97,1016.11,109,4928.0,1,4.704439142304468,1012.6633999999999,-48921.04,0
1015.35,4936.18,87.99,1000.0,27.185037769656546,-0.427,-0.366,0.345,956.0,25.61,63.98,1017.57,91,5085.0,0,27.185037769656546,970.6745999999999,-48913.67,0
981.79,4902.68,96.71,1000.0,17.145002360184073,-0.226,-0.795,0.637,1022.0,15.74,79.83,1012.64,358,5119.0,1,17.145002360184073,1003.38938,-48909.630000000005,0
883.72,4979.88,99.52,1000.0,9.7122455530543,-0.102,-0.249,0.355,1007.0,40.27,78.09,1010.02,183,5023.0,0,9.7122455530543,889.9060400000001,-48914.63,0
801.49,4866.09,92.14,1000.0,8.606587868706999,0.242,-0.302,0.235,1036.0,28.26,75.95,1022.22,285,4908.0,0,8.606587868706999,830.34364,-48919.01,0
896.6,4693.16,82.9,1000.0,24.33266124640571,-0.613,0.074,-0.496,973.0,33.33,40.46,1021.74,134,4899.0,0,24.33266124640571,872.3918000000001,-48922.45,0
1003.89,5545.7,87.59,1000.0,8.47978522038383,-0.48,0.093,0.407,,25.03,70.87,1023.48,293,4872.0,0,8.47978522038383,984.8160899999999,-48919.97,0
951.98,4727.32,80.19,1000.0,13.165598598313142,-0.162,1.065,-0.073,977.0,27.73,43.83,1034.12,140,5062.0,0,13.165598598313142,930.0844599999999,-48915.75,0
979.39,5036.29,92.05,1000.0,7.379242776787991,-0.015,0.186,0.403,998.0,16.95,49.81,1016.16,38,5006.0,0,7.379242776787991,977.4312199999999,-48906.1,0
1192.26,4645.59,96.43,1000.0,34.66976245146824,0.358,0.319,1.115,961.0,33.34,74.48,1034.26,62,4952.0,0,34.66976245146824,1145.76186,-48915.7,1
940.11,4600.59,92.6,1000.0,18.171320130139197,0.135,-0.711,0.603,976.0,31.73,48.0,1029.12,87,5009.0,1,18.171320130139197,917.54736,-48910.200000000004,0
980.87,5019.57,95.72,1000.0,13.73532399948265,,-0.167,0.143,1036.0,20.26,67.61,1029.52,29,5038.0,0,13.735323999482652,1016.1813199999999,-48912.69,0
853.41,5034.87,96.0,1000.0,17.555370808657,0.118,-0.542,0.037,990.0,21.98,70.58,1017.9,161,4836.0,0,17.555370808657,844.8759,-48908.34,0
819.18,5252.3,97.02,1000.0,23.628350513141665,0.083,0.299,-0.209,989.0,24.11,87.94,1023.02,143,4965.0,1,23.62835051314167,810.1690199999999,-48902.26,0
1110.16,5079.91,85.33,1000.0,27.24967732150931,-0.126,0.026,-1.161,991.0,27.0,39.6,1030.06,278,4951.0,1,27.24967732150931,1100.16856,-48910.060000000005,0
1028.27,4970.04,97.43,1000.0,18.625793684764098,0.058,-0.171,0.023,1015.0,23.92,40.72,1002.34,72,5002.0,1,18.625793684764098,1043.6940499999998,-48913.48,0
1104.28,4810.08,93.08,1000.0,20.626567653175087,-1.076,0.478,-0.257,1008.0,28.47,57.56,1012.74,176,4991.0,0,20.626567653175087,1113.1142399999999,-48908.55,0
859.95,5299.8,85.79,1000.0,10.682228429255197,0.467,-0.135,0.161,971.0,26.22,61.56,1015.87,245,4934.0,0,10.682228429255197,835.0114500000001,-48909.65,0
1028.73,5185.77,99.75,1000.0,10.57781146696111,0.274,0.667,-0.258,1063.0,26.37,53.12,1025.14,239,4918.0,0,10.577811466961112,1093.53999,-48913.49,0
901.46,4750.73,99.0,1000.0,19.2783917337283,0.749,0.66,0.111,989.0,25.16,68.19,1020.31,42,4972.0,0,19.2783917337283,891.54394,-48914.96,0
891.22,5007.59,91.49,1000.0,17.909495299213365,-0.405,-0.318,0.623,1035.0,31.9,65.71,1022.34,24,5067.0,1,17.909495299213365,922.4127000000001,-48912.11,0
804.61,5028.81,96.86,1000.0,22.81011601577933,0.286,0.557,0.078,998.0,29.24,69.65,1018.17,303,5083.0,2,22.81011601577933,803.0007800000001,-48911.59,0
852.14,4930.87,85.23,1000.0,5.666893663705834,-0.952,0.056,-0.543,1003.0,23.16,84.13,1015.86,53,4976.0,2,5.666893663705834,854.69642,-48922.59,0
923.71,5154.37,88.32,1000.0,16.251372649101924,-0.883,-0.197,-0.415,997.0,29.6,38.83,997.16,9,5079.0,0,16.251372649101924,920.93887,-48910.46,0
846.75,5166.35,83.68,1000.0,15.320025619709316,-0.118,0.197,0.345,1037.0,20.67,78.94,1008.79,246,4956.0,2,15.320025619709316,878.07975,-48914.49,0
1194.34,4961.9,90.4,1000.0,18.98590219849045,-0.289,-0.794,0.377,1004.0,22.3,66.2,1021.91,157,5035.0,1,18.98590219849045,1199.11736,-48901.780000000006,0
923.45,4943.83,89.92,1000.0,2.3650020527606714,0.524,-0.269,-0.436,995.0,29.41,82.95,1013.34,196,4993.0,1,2.3650020527606714,918.83275,-48915.65,0
852.13,5299.79,84.26,1000.0,19.843995838599223,0.589,0.209,-0.014,1042.0,27.85,30.98,998.2,207,5140.0,0,19.843995838599223,887.91946,-48920.96,0
879.63,5186.57,93.46,1000.0,9.429243696062533,0.642,-0.147,0.452,1015.0,26.29,79.83,1008.09,182,4987.0,0,9.429243696062533,892.82445,-48916.45,0
1035.08,5014.47,82.36,1000.0,16.169014530778725,0.299,0.539,0.86,942.0,27.36,42.7,1033.2,261,4892.0,0,16.169014530778725,975.04536,-48909.84,0
825.62,4674.16,81.23,1000.0,14.685995932571146,0.321,-0.199,0.088,1029.0,33.2,87.01,998.34,62,4994.0,0,14.685995932571146,849.5629799999999,-48918.12,0
1144.97,5068.8,87.7,1000.0,11.425360301580866,-0.641,0.061,-0.1,949.0,24.73,49.14,990.43,169,5042.0,0,11.425360301580866,1086.57653,-48923.57,0
1184.6,5139.62,88.2,1000.0,17.5604418871625,0.7,-0.06,-0.185,1015.0,25.01,73.1,1024.39,140,4949.0,0,17.5604418871625,1202.369,-48927.65,0
