PlantaID;Nome_Planta;Localizacao;Data_Inspecao;Nivel_Radiacao;Temperatura_Reator;Pressao_Reator;Eficiência_Operacional;Falhas_Detectadas;Custo_Manutencao;Status_Operacional;Potencia_Gerada
NUC-04168;Angra 2;SC - Brasil;2023-08-03;3.6;410.99;125.27;78.66;0;410.18;Desativada;0
NUC-04169;Central Nuclear Santa;MG - Brasil;2024-10-19;0.52;287.44;;81.85;0;;Desativada;0
NUC-04170;Reator Atlântico;SC - Brasil;2024-03-10;1.73;440.82;124.08;84.78;0;341.13;Desativada;0
NUC-04171;Central Nuclear Santa;BA - Brasil;2023-08-22;3.55;287.94;53.6;87.2;3;;Em Manutenção;7.15
NUC-04172;Angra 1;SP - Brasil;2023-05-22;4.91;1643.87;65.32;80.81;3;185.09;Operando;69.59
NUC-04173;Angra 1;SC - Brasil;2023-04-03;4.13;421.21;147.39;98.88;1;326.42;Operando;85.73
NUC-04174;NucleoForte;SC - Brasil;2024-07-29;0.09;319.29;79.32;81.12;0;361.65;Operando;67.26
NUC-04175;Angra 2;RJ - Brasil;2024-05-16;3.09;427.76;104.5;88.92;5;;Operando;84.88
NUC-04176;Reator Atlântico;RJ - Brasil;2025-01-25;1.2;;68.24;83.93;4;357.98;Desativada;0
NUC-04177;Reator Atlântico;SC - Brasil;2024-08-23;3.82;443.43;125.07;82.16;1;35.63;Desativada;0
NUC-04178;Reator Atlântico;RJ - Brasil;2024-06-02;4.26;248.8;64.83;97.73;1;400.2;Operando;78.96
NUC-04179;Central Nuclear Santa;SP - Brasil;2023-06-11;0.67;429.25;90.74;99.23;3;473.06;Parcialmente Operando;56.42
NUC-04180;Reator Atlântico;BA - Brasil;2024-05-03;0.05;392.89;124.15;86.39;1;198.61;;2.47
NUC-04181;NucleoForte;SP - Brasil;2023-07-26;2.18;2358.63;75.8;97.91;5;421.63;Operando;85.25
NUC-04182;NucleoForte;MG - Brasil;2024-07-07;1.87;304.91;120.42;95.39;3;472.42;Operando;88.6
NUC-04183;Angra 1;RJ - Brasil;2023-11-22;4.44;289.31;104.17;90.52;1;165.49;Em Manutenção;15.89
NUC-04184;Reator Atlântico;SP - Brasil;2024-06-24;2.07;394.92;91.46;91.0;1;377.26;Parcialmente Operando;30.54
NUC-04185;NucleoForte;SC - Brasil;2023-12-01;0.43;232.82;97.34;91.64;0;416.33;Desativada;0
NUC-04186;Angra 1;SP - Brasil;2024-01-14;0.14;296.09;92.28;92.39;0;29.47;Operando;108.24
NUC-04187;Angra 1;BA - Brasil;2023-04-28;2.51;404.21;365.16;81.22;1;84.63;Parcialmente Operando;44.74
NUC-04188;NucleoForte;BA - Brasil;2024-11-07;4.72;269.21;66.93;86.8;5;339.67;Operando;83.14
NUC-04189;Central Nuclear Santa;RJ - Brasil;2023-11-06;4.84;339.89;89.96;51.56;5;319.05;Operando;56.28
NUC-04190;Angra 1;SP - Brasil;2024-08-27;2.09;264.87;85.75;63.41;0;420.56;Parcialmente Operando;36.11
NUC-04191;NucleoForte;MG - Brasil;2023-12-28;4.34;322.41;69.64;70.17;3;30.9;Operando;79.92
NUC-04192;Angra 1;MG - Brasil;2024-08-04;15.35;441.66;163.38;93.6;0;236.17;Desativada;0
;;MG - Brasil;2023-05-14;3.73;382.17;115.33;78.36;0;;Desativada;0
NUC-04194;Angra 1;MG - Brasil;2023-12-05;1.15;264.82;51.59;62.45;4;207.57;Operando;61.13
NUC-04195;Angra 2;RJ - Brasil;2024-03-04;4.25;336.25;116.77;94.45;3;230.22;Operando;81.44
NUC-04196;NucleoForte;MG - Brasil;2024-01-15;4.07;270.28;81.8;78.23;0;13.89;Parcialmente Operando;29.55
NUC-04197;Reator Atlântico;SC - Brasil;2024-05-06;3.39;263.86;50.09;81.86;3;4024.19;Operando;67.88
NUC-04198;Angra 1;BA - Brasil;2024-12-19;2.21;351.77;77.2;71.28;2;27.64;Desativada;0
NUC-04199;Central Nuclear Santa;RJ - Brasil;2024-02-17;0.36;423.21;;50.77;1;296.66;Em Manutenção;18.76
NUC-04200;NucleoForte;MG - Brasil;2023-05-23;0.58;270.3;66.52;99.25;1;293.95;Em Manutenção;19.71
NUC-04201;Reator Atlântico;SP - Brasil;2024-01-30;3.48;213.57;66.69;93.99;3;117.89;Desativada;0
NUC-04202;Angra 1;SC - Brasil;2023-11-07;0.8;286.97;97.39;61.21;3;75.84;Em Manutenção;0.08
NUC-04203;Angra 2;SP - Brasil;2024-02-15;2.73;379.9;108.28;91.67;0;48.74;Em Manutenção;14.42
NUC-04204;Angra 2;SC - Brasil;2024-09-19;2.34;377.67;84.19;54.37;4;384.9;Operando;50.16
NUC-04205;NucleoForte;SC - Brasil;2024-03-25;4.97;434.48;75.57;87.4;5;216.81;Em Manutenção;19.3
NUC-04206;;SC - Brasil;2023-03-09;4.75;203.63;56.66;84.85;0;397.9;Em Manutenção;14.32
NUC-04207;Angra 2;SC - Brasil;2024-05-30;1.8;434.01;121.68;61.38;5;356.95;Desativada;0
NUC-04208;Angra 2;BA - Brasil;2023-10-21;3.59;346.88;99.37;70.23;4;34.4;Em Manutenção;4.21
NUC-04209;Angra 2;SP - Brasil;2023-11-07;4.46;334.68;79.18;71.28;2;463.58;Operando;74.72
NUC-04210;NucleoForte;MG - Brasil;2023-04-11;1.06;228.71;89.88;92.22;1;62.48;Desativada;0
NUC-04211;NucleoForte;RJ - Brasil;2023-06-19;1.98;339.04;103.97;80.47;0;317.0;Operando;66.31
NUC-04212;Angra 2;SC - Brasil;2024-09-14;3.22;421.9;112.74;63.02;3;223.61;Em Manutenção;7.99
NUC-04213;Angra 1;SP - Brasil;2023-12-30;0.23;265.16;;94.48;3;28.64;Parcialmente Operando;54.19
NUC-04214;Central Nuclear Santa;SP - Brasil;2024-08-08;16.67;268.15;107.16;92.02;2;189.26;Operando;74.38
NUC-04215;Angra 1;SP - Brasil;2024-08-17;2.29;403.82;93.6;63.04;1;370.59;Parcialmente Operando;26.15
NUC-04216;Angra 2;RJ - Brasil;2023-06-16;2.33;299.9;85.35;;1;464.83;Parcialmente Operando;53.9
NUC-04217;Central Nuclear Santa;RJ - Brasil;2024-09-28;3.58;401.69;117.95;50.94;0;87.37;Parcialmente Operando;22.34
NUC-04218;Angra 2;BA - Brasil;2024-03-31;2.35;369.79;104.55;52.33;5;251.75;Parcialmente Operando;24.56
NUC-04219;Central Nuclear Santa;SC - Brasil;2023-07-20;1.21;435.71;107.16;93.77;2;;;4.55
NUC-04220;Reator Atlântico;BA - Brasil;2023-08-22;2.43;264.52;104.78;74.75;0;432.34;Desativada;0
NUC-04221;Reator Atlântico;SP - Brasil;2023-09-14;1.38;246.87;76.24;52.45;5;383.92;Desativada;0
NUC-04222;Angra 1;BA - Brasil;2023-04-20;2.06;444.69;155.06;61.08;0;18.2;Desativada;0
NUC-04223;Central Nuclear Santa;;2023-06-12;0.3;270.93;90.71;86.98;2;60.95;Em Manutenção;13.47
NUC-04224;NucleoForte;RJ - Brasil;2023-02-05;0.35;407.34;72.4;79.55;5;388.17;Desativada;0
NUC-04225;Angra 1;SC - Brasil;2023-12-02;2.22;;94.57;53.11;4;129.64;Desativada;0
NUC-04226;Angra 2;BA - Brasil;2023-04-10;3.28;263.79;93.67;77.12;3;422.99;Em Manutenção;2.01
NUC-04227;Central Nuclear Santa;MG - Brasil;2023-07-01;3.13;306.03;103.45;59.5;3;308.73;Desativada;0
NUC-04228;Angra 2;BA - Brasil;2023-05-10;1.83;367.33;65.81;65.75;1;487.72;Operando;66.15
NUC-04229;Angra 2;RJ - Brasil;2024-09-09;4.57;320.6;107.42;77.61;2;248.85;Parcialmente Operando;30.85
NUC-04230;Angra 1;SP - Brasil;2024-11-26;1.48;245.85;93.52;97.7;1;49.02;Desativada;0
NUC-04231;Central Nuclear Santa;BA - Brasil;2024-06-25;2.07;444.47;69.22;77.08;0;317.89;Desativada;0
NUC-04232;Angra 1;SC - Brasil;2024-12-26;2.99;333.2;73.12;77.12;3;362.46;Em Manutenção;7.8
NUC-04233;Reator Atlântico;RJ - Brasil;2024-06-10;2.0;440.85;;97.19;2;160.0;Parcialmente Operando;35.6
NUC-04234;Reator Atlântico;SC - Brasil;2023-11-20;2.66;200.7;56.65;64.52;3;474.72;Operando;68.55
;NucleoForte;SC - Brasil;2024-06-29;2.74;240.91;103.08;67.19;0;246.47;Parcialmente Operando;38.2
NUC-04236;Reator Atlântico;MG - Brasil;2023-10-15;1.09;222.82;103.58;89.47;17;150.82;Operando;72.71
NUC-04237;Angra 2;SC - Brasil;2024-02-05;3.29;409.54;;60.61;3;35.08;Em Manutenção;
NUC-04238;Angra 2;RJ - Brasil;2023-03-18;3.59;443.74;;90.45;1;1067.01;Desativada;0
NUC-04239;Angra 2;RJ - Brasil;2024-06-24;3.79;411.79;117.75;70.2;4;316.66;Parcialmente Operando;29.71
NUC-04240;Angra 1;MG - Brasil;2024-01-03;4.88;209.83;84.61;95.2;2;254.06;Desativada;0
NUC-04241;Angra 1;;2023-11-10;2.89;233.34;79.67;76.16;1;35.87;Desativada;0
NUC-04242;Reator Atlântico;RJ - Brasil;2024-10-11;2.32;;100.44;82.74;3;71.07;Desativada;0
NUC-04243;Central Nuclear Santa;SC - Brasil;2025-01-14;3.51;392.9;121.7;50.81;2;12.86;Desativada;0
NUC-04244;;MG - Brasil;2025-01-02;0.03;433.8;121.86;87.5;1;328.83;Desativada;0
NUC-04245;Angra 1;SP - Brasil;2024-10-25;3.56;202.93;85.62;92.65;2;230.39;Em Manutenção;18.01
NUC-04246;Central Nuclear Santa;BA - Brasil;2023-08-03;0.6;434.97;144.67;93.76;3;324.61;Operando;81.94
NUC-04247;NucleoForte;SC - Brasil;2024-12-03;4.71;278.06;82.59;71.18;3;190.27;Em Manutenção;4.37
NUC-04248;NucleoForte;SP - Brasil;2024-09-26;2.64;328.73;124.62;55.9;4;398.04;Em Manutenção;2.06
;Angra 1;BA - Brasil;2023-03-20;0.93;315.91;79.69;90.7;0;280.35;Em Manutenção;8.39
NUC-04250;Central Nuclear Santa;RJ - Brasil;2024-01-25;3.78;439.18;106.18;60.39;3;454.28;Parcialmente Operando;33.69
NUC-04251;NucleoForte;SP - Brasil;2023-06-18;0.75;283.25;103.93;62.75;4;441.41;Desativada;0
NUC-04252;Central Nuclear Santa;MG - Brasil;2023-12-31;1.81;276.69;86.52;54.25;1;28.73;Operando;53.09
NUC-04253;Central Nuclear Santa;SC - Brasil;2024-09-22;1.25;259.65;84.17;97.19;5;399.98;Parcialmente Operando;35.01
NUC-04254;Central Nuclear Santa;MG - Brasil;2023-07-12;2.63;329.05;124.46;73.97;5;423.08;Desativada;0
NUC-04255;Angra 2;SC - Brasil;2023-03-05;4.08;382.56;133.17;69.64;3;53.22;Operando;59.34
NUC-04256;Reator Atlântico;SC - Brasil;2023-10-06;2.3;319.23;78.48;94.42;4;313.4;Desativada;0
NUC-04257;NucleoForte;BA - Brasil;2024-09-01;3.86;399.96;75.51;77.18;2;451.93;Parcialmente Operando;40.37
NUC-04258;Angra 1;SC - Brasil;2024-02-06;2.17;401.28;83.85;52.49;2;85.26;Em Manutenção;12.67
NUC-04259;NucleoForte;BA - Brasil;2023-06-20;2.97;428.25;80.72;63.06;0;129.13;Parcialmente Operando;30.01
NUC-04260;Angra 2;SC - Brasil;2024-10-13;1.77;218.09;60.21;93.5;2;329.89;Desativada;0
NUC-04261;Angra 2;MG - Brasil;2023-05-17;0.92;233.29;73.63;98.8;3;291.79;Desativada;0
NUC-04262;NucleoForte;SC - Brasil;2023-04-26;1.88;336.95;111.83;61.92;1;247.02;Operando;50.58
NUC-04263;Angra 2;SP - Brasil;2024-01-15;0.77;424.03;159.0;83.79;0;101.82;Desativada;0
NUC-04264;NucleoForte;MG - Brasil;2023-05-14;3.97;255.56;94.65;93.18;4;416.82;Parcialmente Operando;39.12
NUC-04265;NucleoForte;RJ - Brasil;2023-03-18;3.34;;116.4;97.11;3;239.57;Operando;93.08
;Angra 2;BA - Brasil;2024-10-17;3.03;243.55;92.38;62.95;;266.02;Operando;56.99
NUC-04267;NucleoForte;SC - Brasil;2023-05-06;3.81;401.69;87.27;86.88;5;227.57;Operando;94.68
NUC-04268;;SP - Brasil;2024-05-24;4.37;418.35;158.59;50.24;1;86.74;Parcialmente Operando;
NUC-04269;Angra 1;RJ - Brasil;2024-04-23;3.16;;86.7;78.53;1;165.17;Em Manutenção;18.06
NUC-04270;Angra 1;SP - Brasil;2023-02-20;0.13;361.56;96.18;63.43;1;101.67;Desativada;0
NUC-04271;Central Nuclear Santa;MG - Brasil;2023-02-22;0.57;449.48;82.46;98.06;0;198.59;;0
NUC-04272;Angra 1;SP - Brasil;2023-06-17;3.03;374.08;133.49;62.67;1;303.68;Em Manutenção;16.54
NUC-04273;Angra 2;MG - Brasil;2025-01-26;0.88;277.44;106.24;54.49;13;90.97;Operando;60.19
NUC-04274;Reator Atlântico;MG - Brasil;2024-06-24;4.84;354.85;89.95;53.16;5;114.42;Em Manutenção;10.11
NUC-04275;Reator Atlântico;SP - Brasil;2023-09-01;1.02;260.05;92.16;51.49;0;245.75;Operando;422.06
NUC-04276;Angra 1;MG - Brasil;2024-02-14;0.14;344.99;106.91;54.23;0;448.9;;49.92
NUC-04277;;SC - Brasil;2023-07-08;1.54;323.79;63.95;66.3;1;125.42;Desativada;0
NUC-04278;Angra 1;SP - Brasil;2024-08-20;1.28;344.58;122.4;50.88;5;477.01;Em Manutenção;16.31
NUC-04279;Angra 1;SC - Brasil;2023-12-26;2.94;262.32;72.9;75.58;0;154.14;Parcialmente Operando;34.62
NUC-04280;Angra 2;SP - Brasil;2024-02-29;3.72;359.79;68.97;77.14;5;388.14;Operando;66.17
NUC-04281;Angra 1;SC - Brasil;2024-03-20;3.68;;79.28;83.34;2;489.16;Parcialmente Operando;32.37
NUC-04282;Central Nuclear Santa;MG - Brasil;2023-11-02;2.58;405.79;157.5;71.45;20;397.3;;34.31
NUC-04283;Angra 2;SC - Brasil;2023-10-31;0.82;363.44;66.09;;3;394.03;Desativada;0
NUC-04284;Reator Atlântico;BA - Brasil;2024-10-30;2.77;282.54;94.04;93.78;5;335.04;Em Manutenção;16.6
NUC-04285;Angra 1;RJ - Brasil;2023-11-13;4.32;336.62;115.27;81.2;5;91.23;Operando;95.77
NUC-04286;Central Nuclear Santa;MG - Brasil;2024-07-02;3.53;360.2;88.54;88.51;1;320.5;Desativada;0
NUC-04287;Central Nuclear Santa;SC - Brasil;2024-12-13;1.9;222.56;70.82;81.25;2;362.77;Parcialmente Operando;36.4
NUC-04288;;BA - Brasil;2023-12-13;0.06;425.16;109.39;69.62;2;310.81;Em Manutenção;7.82
NUC-04289;NucleoForte;BA - Brasil;2023-06-04;1.3;356.09;103.87;50.07;0;496.87;Operando;41.32
NUC-04290;Reator Atlântico;MG - Brasil;2023-12-19;2.74;231.81;60.14;96.61;5;57.27;Desativada;0
NUC-04291;Angra 2;SP - Brasil;2023-04-27;3.67;266.04;109.68;91.04;5;327.85;Em Manutenção;12.09
NUC-04292;Angra 1;MG - Brasil;2023-11-22;1.25;255.61;76.81;78.01;4;251.46;Operando;76.47
NUC-04293;Angra 2;SP - Brasil;2024-05-21;3.26;413.52;119.22;58.77;5;286.94;Operando;59.6
NUC-04294;Angra 2;SC - Brasil;2024-04-13;3.41;281.43;;76.93;5;470.33;Desativada;0
NUC-04295;Angra 2;SC - Brasil;2023-04-02;0.15;369.48;116.29;52.59;5;150.35;Operando;60.7
NUC-04296;NucleoForte;RJ - Brasil;2024-09-30;0.04;249.15;78.43;51.2;5;2168.52;Operando;58.81
NUC-04297;Angra 2;SP - Brasil;2024-07-29;3.6;292.03;88.72;67.54;3;213.32;Operando;
NUC-04298;Angra 2;RJ - Brasil;2024-04-24;3.74;421.94;148.29;51.95;0;10.69;Em Manutenção;7.25
NUC-04299;Angra 1;SC - Brasil;2023-06-11;1.24;257.77;63.46;80.71;1;70.12;Em Manutenção;9.67
NUC-04300;Central Nuclear Santa;SC - Brasil;2023-04-08;4.04;365.35;73.28;86.68;1;20.78;Desativada;0
NUC-04301;NucleoForte;SC - Brasil;2024-03-31;1.25;282.17;107.74;100.0;1;28.51;Desativada;0
NUC-04302;Angra 2;SP - Brasil;2024-01-01;0.49;374.62;102.69;78.3;5;41.47;Desativada;0
NUC-04303;NucleoForte;SP - Brasil;;0.08;364.73;103.16;58.96;0;377.93;Parcialmente Operando;33.35
NUC-04304;Reator Atlântico;SP - Brasil;2024-09-07;3.92;230.53;59.09;88.95;1;;Operando;90.71
NUC-04305;Angra 1;SP - Brasil;2024-12-17;3.73;247.25;95.71;86.72;4;38.23;Em Manutenção;6.04
NUC-04306;Angra 1;RJ - Brasil;2023-02-27;0.03;276.81;89.68;78.48;1;423.86;Desativada;0
NUC-04307;Central Nuclear Santa;SP - Brasil;2025-01-21;3.08;358.6;108.71;81.72;14;262.2;Parcialmente Operando;36.64
NUC-04308;Angra 2;BA - Brasil;2024-05-01;3.91;2147.25;92.28;90.64;2;39.77;Parcialmente Operando;53.84
NUC-04309;Central Nuclear Santa;BA - Brasil;2024-10-04;4.11;216.62;72.71;66.59;0;166.76;Em Manutenção;7.82
NUC-04310;NucleoForte;MG - Brasil;2023-05-24;1.95;293.73;91.49;71.23;1;439.41;Desativada;0
NUC-04311;Central Nuclear Santa;SC - Brasil;2024-03-29;1.09;362.98;88.21;68.99;2;335.7;Parcialmente Operando;34.87
NUC-04312;Reator Atlântico;BA - Brasil;;4.76;230.37;63.59;54.02;2;153.73;Operando;64.65
NUC-04313;Angra 2;MG - Brasil;2023-11-17;1.02;433.15;106.79;76.76;1;85.18;Desativada;0
NUC-04314;Reator Atlântico;MG - Brasil;2023-09-14;1.23;375.36;90.4;90.56;0;248.29;;
NUC-04315;Angra 2;RJ - Brasil;2023-11-17;3.6;370.72;91.44;71.37;2;328.37;Desativada;0
NUC-04316;Reator Atlântico;RJ - Brasil;2023-07-16;1.4;415.03;80.83;73.14;0;114.88;Parcialmente Operando;36.62
NUC-04317;Angra 2;SP - Brasil;2024-08-04;0.18;219.23;103.32;54.65;3;41.87;Em Manutenção;17.77
NUC-04318;Angra 1;;2023-02-07;24.83;371.45;91.33;90.54;5;103.18;Operando;97.74
NUC-04319;Angra 1;SP - Brasil;2024-11-03;2.97;436.45;89.71;80.28;2;38.23;Operando;85.95
NUC-04320;Angra 2;SP - Brasil;2024-08-13;4.92;438.82;71.78;97.51;3;301.58;Parcialmente Operando;57.92
NUC-04321;Reator Atlântico;BA - Brasil;2024-01-07;1.17;201.15;65.19;67.44;0;274.7;Parcialmente Operando;23.58
NUC-04322;NucleoForte;MG - Brasil;2023-03-13;1.42;366.21;83.33;88.55;5;141.6;Em Manutenção;8.38
NUC-04323;Angra 1;SP - Brasil;2024-06-21;4.46;238.49;74.61;100.0;1;105.64;Desativada;0
NUC-04324;Reator Atlântico;RJ - Brasil;2024-03-10;2.58;295.14;89.51;56.14;5;260.26;Desativada;0
NUC-04325;NucleoForte;MG - Brasil;2023-12-07;0.33;242.66;59.79;66.0;5;66.26;Em Manutenção;3.61
NUC-04326;Reator Atlântico;RJ - Brasil;2023-08-16;4.32;293.47;85.82;99.16;2;99.39;Desativada;0
NUC-04327;Central Nuclear Santa;SP - Brasil;2023-05-01;1.07;389.56;122.4;59.35;1;149.06;Parcialmente Operando;109.81
NUC-04328;Angra 2;SP - Brasil;2024-04-02;3.74;262.41;81.34;56.68;3;;Parcialmente Operando;22.12
NUC-04329;Reator Atlântico;BA - Brasil;2023-07-17;2.67;276.57;70.43;91.36;1;219.08;Desativada;0
NUC-04330;NucleoForte;BA - Brasil;2024-01-15;0.47;203.11;78.8;98.48;5;255.04;Em Manutenção;13.5
NUC-04331;Central Nuclear Santa;RJ - Brasil;2023-10-26;3.81;386.94;107.86;96.04;1;134.48;Em Manutenção;0.8
NUC-04332;Central Nuclear Santa;SP - Brasil;2024-05-16;3.27;232.68;97.46;90.28;1;470.65;Em Manutenção;18.05
NUC-04333;Reator Atlântico;MG - Brasil;;0.89;322.81;85.61;73.18;4;323.3;Desativada;0
NUC-04334;Angra 1;MG - Brasil;2023-05-22;1.03;410.7;108.28;81.4;5;42.0;Parcialmente Operando;48.25
NUC-04335;;SP - Brasil;2024-07-17;1.37;248.79;93.0;59.14;1;406.45;Em Manutenção;8.94
NUC-04336;Angra 2;SC - Brasil;2024-07-19;0.45;449.79;111.46;55.13;9;185.52;Parcialmente Operando;201.71
NUC-04337;Reator Atlântico;BA - Brasil;2024-12-20;4.65;443.8;101.59;97.2;2;308.36;Desativada;0
NUC-04338;Angra 1;SC - Brasil;2024-10-17;3.87;421.5;133.24;96.68;3;60.42;Parcialmente Operando;38.98
NUC-04339;Angra 1;SC - Brasil;2023-07-28;4.1;309.41;62.79;51.6;5;144.67;Desativada;0
NUC-04340;Central Nuclear Santa;MG - Brasil;2024-03-01;4.2;204.56;;86.26;0;37.91;Parcialmente Operando;38.06
NUC-04341;Angra 1;BA - Brasil;2024-05-24;3.54;229.48;68.66;74.09;1;448.2;Em Manutenção;4.76
NUC-04342;Central Nuclear Santa;BA - Brasil;2024-08-16;1.84;233.61;67.84;65.23;3;55.76;Em Manutenção;4.88
NUC-04343;Angra 2;MG - Brasil;2024-04-12;2.44;432.73;123.58;83.23;4;480.01;Em Manutenção;2.62
;Central Nuclear Santa;BA - Brasil;2024-09-01;1.63;373.71;;96.03;0;250.01;Parcialmente Operando;55.96
NUC-04345;Angra 2;MG - Brasil;2024-02-16;3.13;375.55;122.54;74.7;1;191.52;Desativada;0
NUC-04346;Reator Atlântico;SP - Brasil;2024-12-11;3.52;208.56;93.14;86.44;5;88.1;Operando;102.39
NUC-04347;Reator Atlântico;MG - Brasil;2023-05-13;0.38;435.51;89.82;50.53;4;490.63;Operando;58.02
NUC-04348;Angra 2;BA - Brasil;2024-08-29;3.69;380.98;101.48;95.49;4;194.66;Em Manutenção;5.68
NUC-04349;Reator Atlântico;;2023-08-14;1.33;251.19;88.66;76.6;1;240.15;Operando;65.76
NUC-04350;Reator Atlântico;BA - Brasil;2024-04-23;2.28;247.76;70.34;58.54;5;166.79;Parcialmente Operando;18.49
NUC-04351;NucleoForte;SC - Brasil;2024-08-24;3.81;389.77;112.81;99.65;3;220.8;Operando;93.8
NUC-04352;NucleoForte;MG - Brasil;2023-03-26;1.76;322.91;78.82;53.18;1;245.38;Parcialmente Operando;22.75
NUC-04353;NucleoForte;MG - Brasil;2023-05-01;1.08;408.13;83.3;;1;348.13;Operando;106.75
NUC-04354;Angra 1;BA - Brasil;2024-03-03;4.35;368.86;137.32;82.25;2;347.51;Desativada;0
NUC-04355;NucleoForte;SC - Brasil;2024-10-06;1.35;360.88;97.55;57.49;1;195.33;Em Manutenção;14.41
NUC-04356;Reator Atlântico;BA - Brasil;2023-04-14;0.55;235.66;72.6;80.46;3;476.81;Em Manutenção;14.27
NUC-04357;Reator Atlântico;;2024-06-11;4.43;229.56;;62.33;4;448.22;Em Manutenção;17.17
NUC-04358;Reator Atlântico;MG - Brasil;2024-08-17;4.14;247.87;59.31;80.49;4;434.67;Em Manutenção;13.1
NUC-04359;Central Nuclear Santa;BA - Brasil;2024-06-22;2.43;403.76;104.65;61.69;5;99.73;Parcialmente Operando;32.79
NUC-04360;Reator Atlântico;BA - Brasil;2024-07-22;1.09;422.77;88.37;88.01;3;460.42;Desativada;0
NUC-04361;Angra 1;RJ - Brasil;2023-08-10;3.39;258.84;94.27;71.65;0;227.37;;0
NUC-04362;Reator Atlântico;BA - Brasil;2024-07-16;3.06;256.39;105.83;77.48;3;436.45;Operando;88.82
NUC-04363;Reator Atlântico;MG - Brasil;2024-07-29;2.39;265.0;77.63;91.32;2;452.57;Em Manutenção;7.02
NUC-04364;Angra 1;RJ - Brasil;2024-01-04;0.23;421.8;93.72;62.51;0;141.28;Em Manutenção;2.47
NUC-04365;Reator Atlântico;MG - Brasil;2024-12-25;3.76;226.96;67.21;90.36;4;260.09;Parcialmente Operando;37.09
NUC-04366;Angra 2;MG - Brasil;2024-10-10;3.9;238.01;51.85;62.58;4;416.97;Parcialmente Operando;
NUC-04367;Central Nuclear Santa;BA - Brasil;2024-02-01;4.15;365.47;80.69;90.6;0;97.9;Operando;78.91
NUC-04368;NucleoForte;BA - Brasil;2024-09-22;1.76;328.78;99.57;51.11;4;28.8;Parcialmente Operando;27.16
NUC-04369;Angra 2;SC - Brasil;2023-07-04;;384.36;74.37;65.28;3;121.17;Parcialmente Operando;20.18
NUC-04370;Angra 1;SC - Brasil;2025-01-13;2.08;415.31;105.24;96.56;4;165.47;Parcialmente Operando;44.63
NUC-04371;NucleoForte;MG - Brasil;2023-10-13;2.5;448.57;91.95;51.33;2;10.48;Desativada;0
NUC-04372;Angra 1;RJ - Brasil;2024-05-08;0.76;395.64;124.19;85.2;2;336.47;Em Manutenção;5.91
NUC-04373;Central Nuclear Santa;MG - Brasil;2023-10-27;0.97;207.59;47.85;51.17;4;15.86;Em Manutenção;7.18
NUC-04374;NucleoForte;RJ - Brasil;2023-09-14;2.55;206.62;91.66;99.07;4;375.68;Parcialmente Operando;55.74
NUC-04375;Reator Atlântico;RJ - Brasil;2023-09-10;1.34;294.27;59.07;87.69;1;456.9;Parcialmente Operando;45.46
NUC-04376;Angra 2;BA - Brasil;2024-08-24;2.76;235.59;58.66;54.81;2;168.37;Operando;47.43
NUC-04377;Reator Atlântico;SP - Brasil;2023-06-01;2.76;410.32;134.89;59.54;1;273.53;Em Manutenção;18.44
NUC-04378;Reator Atlântico;SC - Brasil;2024-04-13;3.18;424.33;127.16;70.89;3;409.63;Desativada;0
NUC-04379;Central Nuclear Santa;MG - Brasil;2023-06-30;3.84;432.99;157.33;92.11;4;283.46;Desativada;
NUC-04380;Angra 2;MG - Brasil;2024-07-11;4.48;387.7;78.12;91.91;1;440.49;Em Manutenção;11.76
NUC-04381;NucleoForte;RJ - Brasil;2025-01-15;4.07;216.66;82.52;89.82;3;442.93;Em Manutenção;17.0
NUC-04382;;SC - Brasil;2023-03-15;4.88;291.06;86.15;87.43;2;61.86;Em Manutenção;7.61
NUC-04383;Central Nuclear Santa;BA - Brasil;2023-12-01;4.01;429.34;657.97;;2;177.52;Em Manutenção;17.84
NUC-04384;Reator Atlântico;SC - Brasil;2023-09-28;4.26;311.57;95.2;58.64;0;80.8;Em Manutenção;17.02
NUC-04385;Central Nuclear Santa;RJ - Brasil;2024-04-24;0.05;434.23;118.31;81.39;3;411.24;Desativada;0
NUC-04386;Central Nuclear Santa;MG - Brasil;2023-02-08;2.06;277.87;58.83;75.64;5;104.08;Desativada;0
NUC-04387;Angra 2;RJ - Brasil;;4.27;230.23;76.7;70.39;3;162.07;Parcialmente Operando;34.77
NUC-04388;Angra 1;MG - Brasil;2023-11-13;2.68;412.88;666.82;94.52;0;128.46;Desativada;0
NUC-04389;Angra 1;RJ - Brasil;2023-11-05;3.29;392.6;73.65;72.37;0;106.15;Desativada;0
NUC-04390;Angra 1;MG - Brasil;2023-03-06;;269.35;100.97;59.29;0;181.0;Desativada;0
NUC-04391;Central Nuclear Santa;;2023-10-20;3.08;224.06;101.95;65.15;4;319.46;Operando;58.81
NUC-04392;Reator Atlântico;MG - Brasil;;1.01;251.18;78.87;57.36;2;217.93;Em Manutenção;16.59
NUC-04393;Angra 1;RJ - Brasil;2024-09-25;3.46;333.18;92.51;74.99;2;233.58;Operando;66.54
NUC-04394;Central Nuclear Santa;SC - Brasil;2023-05-28;3.95;296.36;118.5;90.65;5;37.61;Em Manutenção;3.86
NUC-04395;Angra 1;BA - Brasil;2024-12-07;1.13;445.54;107.64;64.67;1;;Operando;65.72
NUC-04396;Reator Atlântico;SP - Brasil;2023-06-10;2.88;273.06;74.47;52.54;2;267.14;Parcialmente Operando;24.88
